YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"AREA HARVESTED in ACRES","AREA PLANTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE"
2016,"MINNESOTA, EAST CENTRAL, KANABEC",27,60,065,YEAR,SOYBEANS,"12,700","12,800","622,000",49
2016,"MINNESOTA, EAST CENTRAL, MILLE LACS",27,60,095,YEAR,SOYBEANS,"18,000","18,200","889,000",49.4
2016,"MINNESOTA, EAST CENTRAL, OTHER (COMBINED) COUNTIES",27,60,"   ",YEAR,SOYBEANS,"29,100","29,300","1,216,000",41.8
2016,"MINNESOTA, EAST CENTRAL, WASHINGTON",27,60,163,YEAR,SOYBEANS,"13,900","14,000","816,000",58.7
2016,"MINNESOTA, NORTHWEST, BECKER",27,10,005,YEAR,SOYBEANS,"74,600","75,100","3,345,000",44.8
2016,"MINNESOTA, NORTHWEST, CLAY",27,10,027,YEAR,SOYBEANS,"171,500","173,000","7,551,000",44
2016,"MINNESOTA, NORTHWEST, CLEARWATER",27,10,029,YEAR,SOYBEANS,"20,200","20,400","864,000",42.8
2016,"MINNESOTA, NORTHWEST, KITTSON",27,10,069,YEAR,SOYBEANS,"146,000","147,500","4,950,000",33.9
2016,"MINNESOTA, NORTHWEST, MAHNOMEN",27,10,087,YEAR,SOYBEANS,"65,600","66,000","2,918,000",44.5
2016,"MINNESOTA, NORTHWEST, MARSHALL",27,10,089,YEAR,SOYBEANS,"293,500","295,000","10,528,000",35.9
2016,"MINNESOTA, NORTHWEST, NORMAN",27,10,107,YEAR,SOYBEANS,"184,300","187,000","7,635,000",41.4
2016,"MINNESOTA, NORTHWEST, PENNINGTON",27,10,113,YEAR,SOYBEANS,"139,100","140,000","5,531,000",39.8
2016,"MINNESOTA, NORTHWEST, POLK",27,10,119,YEAR,SOYBEANS,"299,000","302,000","13,025,000",43.6
2016,"MINNESOTA, NORTHWEST, RED LAKE",27,10,125,YEAR,SOYBEANS,"86,800","87,500","3,860,000",44.5
2016,"MINNESOTA, NORTHWEST, ROSEAU",27,10,135,YEAR,SOYBEANS,"163,400","164,500","5,768,000",35.3
2016,"MINNESOTA, SOUTH CENTRAL, BLUE EARTH",27,80,013,YEAR,SOYBEANS,"166,700","168,000","9,795,000",58.8
2016,"MINNESOTA, SOUTH CENTRAL, BROWN",27,80,015,YEAR,SOYBEANS,"121,200","122,500","6,445,000",53.2
2016,"MINNESOTA, SOUTH CENTRAL, FARIBAULT",27,80,043,YEAR,SOYBEANS,"162,700","163,500","10,324,000",63.5
2016,"MINNESOTA, SOUTH CENTRAL, FREEBORN",27,80,047,YEAR,SOYBEANS,"134,900","136,000","7,986,000",59.2
2016,"MINNESOTA, SOUTH CENTRAL, LE SUEUR",27,80,079,YEAR,SOYBEANS,"88,700","89,300","5,050,000",56.9
2016,"MINNESOTA, SOUTH CENTRAL, MARTIN",27,80,091,YEAR,SOYBEANS,"148,800","150,000","9,048,000",60.8
2016,"MINNESOTA, SOUTH CENTRAL, NICOLLET",27,80,103,YEAR,SOYBEANS,"74,100","74,700","4,527,000",61.1
2016,"MINNESOTA, SOUTH CENTRAL, RICE",27,80,131,YEAR,SOYBEANS,"65,000","65,500","3,762,000",57.9
2016,"MINNESOTA, SOUTH CENTRAL, STEELE",27,80,147,YEAR,SOYBEANS,"74,100","75,100","4,388,000",59.2
2016,"MINNESOTA, SOUTH CENTRAL, WASECA",27,80,161,YEAR,SOYBEANS,"78,600","79,200","4,796,000",61
2016,"MINNESOTA, SOUTH CENTRAL, WATONWAN",27,80,165,YEAR,SOYBEANS,"97,200","98,200","5,685,000",58.5
2016,"MINNESOTA, SOUTHEAST, DAKOTA",27,90,037,YEAR,SOYBEANS,"48,000","48,300","2,796,000",58.3
2016,"MINNESOTA, SOUTHEAST, DODGE",27,90,039,YEAR,SOYBEANS,"82,100","82,700","4,823,000",58.7
2016,"MINNESOTA, SOUTHEAST, FILLMORE",27,90,045,YEAR,SOYBEANS,"86,300","86,800","4,991,000",57.8
2016,"MINNESOTA, SOUTHEAST, GOODHUE",27,90,049,YEAR,SOYBEANS,"94,200","94,800","5,690,000",60.4
2016,"MINNESOTA, SOUTHEAST, HOUSTON",27,90,055,YEAR,SOYBEANS,"29,000","29,200","1,631,000",56.2
2016,"MINNESOTA, SOUTHEAST, MOWER",27,90,099,YEAR,SOYBEANS,"145,200","146,000","8,448,000",58.2
2016,"MINNESOTA, SOUTHEAST, OLMSTED",27,90,109,YEAR,SOYBEANS,"75,900","76,300","4,657,000",61.4
2016,"MINNESOTA, SOUTHEAST, WABASHA",27,90,157,YEAR,SOYBEANS,"36,600","37,000","2,238,000",61.1
2016,"MINNESOTA, SOUTHEAST, WINONA",27,90,169,YEAR,SOYBEANS,"29,700","29,900","1,775,000",59.8
2016,"MINNESOTA, SOUTHWEST, COTTONWOOD",27,70,033,YEAR,SOYBEANS,"155,500","156,500","9,223,000",59.3
2016,"MINNESOTA, SOUTHWEST, JACKSON",27,70,063,YEAR,SOYBEANS,"163,700","164,500","9,315,000",56.9
2016,"MINNESOTA, SOUTHWEST, LINCOLN",27,70,081,YEAR,SOYBEANS,"99,500","100,000","5,791,000",58.2
2016,"MINNESOTA, SOUTHWEST, LYON",27,70,083,YEAR,SOYBEANS,"150,600","151,500","8,870,000",58.9
2016,"MINNESOTA, SOUTHWEST, MURRAY",27,70,101,YEAR,SOYBEANS,"170,200","171,000","9,807,000",57.6
2016,"MINNESOTA, SOUTHWEST, NOBLES",27,70,105,YEAR,SOYBEANS,"177,600","178,500","9,648,000",54.3
2016,"MINNESOTA, SOUTHWEST, PIPESTONE",27,70,117,YEAR,SOYBEANS,"89,400","90,000","5,161,000",57.7
2016,"MINNESOTA, SOUTHWEST, REDWOOD",27,70,127,YEAR,SOYBEANS,"201,500","204,500","11,310,000",56.1
2016,"MINNESOTA, SOUTHWEST, ROCK",27,70,133,YEAR,SOYBEANS,"108,000","108,500","6,622,000",61.3
2016,"MINNESOTA, WEST CENTRAL, BIG STONE",27,40,011,YEAR,SOYBEANS,"111,800","112,500","5,739,000",51.3
2016,"MINNESOTA, WEST CENTRAL, CHIPPEWA",27,40,023,YEAR,SOYBEANS,"105,400","106,000","5,510,000",52.3
2016,"MINNESOTA, WEST CENTRAL, DOUGLAS",27,40,041,YEAR,SOYBEANS,"68,500","68,900","3,559,000",52
2016,"MINNESOTA, WEST CENTRAL, GRANT",27,40,051,YEAR,SOYBEANS,"110,300","111,000","5,549,000",50.3
2016,"MINNESOTA, WEST CENTRAL, LAC QUI PARLE",27,40,073,YEAR,SOYBEANS,"176,000","177,500","9,853,000",56
2016,"MINNESOTA, WEST CENTRAL, OTTER TAIL",27,40,111,YEAR,SOYBEANS,"153,100","154,000","7,328,000",47.9
2016,"MINNESOTA, WEST CENTRAL, POPE",27,40,121,YEAR,SOYBEANS,"82,200","83,100","4,251,000",51.7
2016,"MINNESOTA, WEST CENTRAL, STEVENS",27,40,149,YEAR,SOYBEANS,"106,200","107,000","5,543,000",52.2
2016,"MINNESOTA, WEST CENTRAL, SWIFT",27,40,151,YEAR,SOYBEANS,"123,800","124,500","6,870,000",55.5
2016,"MINNESOTA, WEST CENTRAL, TRAVERSE",27,40,155,YEAR,SOYBEANS,"141,200","142,000","7,102,000",50.3
2016,"MINNESOTA, WEST CENTRAL, WILKIN",27,40,167,YEAR,SOYBEANS,"164,500","165,500","7,258,000",44.1
2016,"MINNESOTA, WEST CENTRAL, YELLOW MEDICINE",27,40,173,YEAR,SOYBEANS,"167,000","168,000","9,312,000",55.8
2017,"MINNESOTA, CENTRAL, BENTON",27,50,009,YEAR,SOYBEANS,"35,900","36,100","1,456,000",40.6
2017,"MINNESOTA, CENTRAL, CARVER",27,50,019,YEAR,SOYBEANS,"45,400","45,800","2,429,000",53.5
2017,"MINNESOTA, CENTRAL, KANDIYOHI",27,50,067,YEAR,SOYBEANS,"109,300","110,000","5,165,000",47.3
2017,"MINNESOTA, CENTRAL, MCLEOD",27,50,085,YEAR,SOYBEANS,"92,200","93,400","4,511,000",48.9
2017,"MINNESOTA, CENTRAL, MEEKER",27,50,093,YEAR,SOYBEANS,"101,400","102,000","4,716,000",46.5
2017,"MINNESOTA, CENTRAL, MORRISON",27,50,097,YEAR,SOYBEANS,"39,000","39,300","1,570,000",40.3
2017,"MINNESOTA, CENTRAL, OTHER (COMBINED) COUNTIES",27,50,"   ",YEAR,SOYBEANS,"32,400","32,600","1,450,000",44.8
2017,"MINNESOTA, CENTRAL, RENVILLE",27,50,129,YEAR,SOYBEANS,"228,500","230,000","11,996,000",52.5
2017,"MINNESOTA, CENTRAL, SCOTT",27,50,139,YEAR,SOYBEANS,"31,700","32,100","1,672,000",52.7
2017,"MINNESOTA, CENTRAL, SIBLEY",27,50,143,YEAR,SOYBEANS,"121,200","122,000","6,617,000",54.6
2017,"MINNESOTA, CENTRAL, STEARNS",27,50,145,YEAR,SOYBEANS,"107,800","108,500","5,289,000",49.1
2017,"MINNESOTA, CENTRAL, TODD",27,50,153,YEAR,SOYBEANS,"57,800","58,200","2,116,000",36.6
2017,"MINNESOTA, CENTRAL, WRIGHT",27,50,171,YEAR,SOYBEANS,"77,400","78,000","3,817,000",49.3
2017,"MINNESOTA, EAST CENTRAL, AITKIN",27,60,001,YEAR,SOYBEANS,"7,470","7,700","228,000",30.5
2017,"MINNESOTA, EAST CENTRAL, ANOKA",27,60,003,YEAR,SOYBEANS,"4,090","4,100","145,000",35.5
2017,"MINNESOTA, EAST CENTRAL, CHISAGO",27,60,025,YEAR,SOYBEANS,"28,900","29,000","1,077,000",37.3
2017,"MINNESOTA, EAST CENTRAL, CROW WING",27,60,035,YEAR,SOYBEANS,"4,160","4,200","170,000",40.9
2017,"MINNESOTA, EAST CENTRAL, HENNEPIN",27,60,053,YEAR,SOYBEANS,"15,600","15,700","713,000",45.7
2017,"MINNESOTA, EAST CENTRAL, ISANTI",27,60,059,YEAR,SOYBEANS,"31,800","32,000","1,171,000",36.8
2017,"MINNESOTA, EAST CENTRAL, MILLE LACS",27,60,095,YEAR,SOYBEANS,"20,100","20,300","731,000",36.4
2017,"MINNESOTA, EAST CENTRAL, OTHER (COMBINED) COUNTIES",27,60,"   ",YEAR,SOYBEANS,"34,680","35,300","1,258,000",36.3
2017,"MINNESOTA, EAST CENTRAL, WASHINGTON",27,60,163,YEAR,SOYBEANS,"14,600","14,700","696,000",47.7
2017,"MINNESOTA, NORTHWEST, BECKER",27,10,005,YEAR,SOYBEANS,"83,400","84,000","3,166,000",38
2017,"MINNESOTA, NORTHWEST, CLAY",27,10,027,YEAR,SOYBEANS,"188,300","189,500","7,741,000",41.1
2017,"MINNESOTA, NORTHWEST, CLEARWATER",27,10,029,YEAR,SOYBEANS,"22,700","23,000","735,000",32.4
2017,"MINNESOTA, NORTHWEST, KITTSON",27,10,069,YEAR,SOYBEANS,"160,400","161,500","5,642,000",35.2
2017,"MINNESOTA, NORTHWEST, MAHNOMEN",27,10,087,YEAR,SOYBEANS,"69,500","70,800","2,600,000",37.4
2017,"MINNESOTA, NORTHWEST, MARSHALL",27,10,089,YEAR,SOYBEANS,"311,000","314,000","9,228,000",29.7
2017,"MINNESOTA, NORTHWEST, NORMAN",27,10,107,YEAR,SOYBEANS,"206,000","207,500","7,530,000",36.6
2017,"MINNESOTA, NORTHWEST, PENNINGTON",27,10,113,YEAR,SOYBEANS,"141,100","142,000","3,628,000",25.7
2017,"MINNESOTA, NORTHWEST, POLK",27,10,119,YEAR,SOYBEANS,"324,000","326,000","12,433,000",38.4
2017,"MINNESOTA, NORTHWEST, RED LAKE",27,10,125,YEAR,SOYBEANS,"92,100","92,700","3,553,000",38.6
2017,"MINNESOTA, NORTHWEST, ROSEAU",27,10,135,YEAR,SOYBEANS,"200,500","202,000","5,690,000",28.4
2017,"MINNESOTA, SOUTH CENTRAL, BLUE EARTH",27,80,013,YEAR,SOYBEANS,"177,400","178,500","10,289,000",58
2017,"MINNESOTA, SOUTH CENTRAL, BROWN",27,80,015,YEAR,SOYBEANS,"131,700","132,500","7,215,000",54.8
2017,"MINNESOTA, SOUTH CENTRAL, FARIBAULT",27,80,043,YEAR,SOYBEANS,"170,400","171,500","10,114,000",59.4
2017,"MINNESOTA, SOUTH CENTRAL, FREEBORN",27,80,047,YEAR,SOYBEANS,"153,500","154,500","8,592,000",56
2017,"MINNESOTA, SOUTH CENTRAL, LE SUEUR",27,80,079,YEAR,SOYBEANS,"99,900","100,500","5,547,000",55.5
2017,"MINNESOTA, SOUTH CENTRAL, MARTIN",27,80,091,YEAR,SOYBEANS,"166,500","167,500","9,922,000",59.6
2017,"MINNESOTA, SOUTH CENTRAL, NICOLLET",27,80,103,YEAR,SOYBEANS,"85,700","86,500","4,879,000",56.9
2017,"MINNESOTA, SOUTH CENTRAL, RICE",27,80,131,YEAR,SOYBEANS,"73,400","73,900","3,925,000",53.5
2017,"MINNESOTA, SOUTH CENTRAL, STEELE",27,80,147,YEAR,SOYBEANS,"86,600","87,100","4,837,000",55.9
2017,"MINNESOTA, SOUTH CENTRAL, WASECA",27,80,161,YEAR,SOYBEANS,"89,300","90,000","5,077,000",56.9
2017,"MINNESOTA, SOUTH CENTRAL, WATONWAN",27,80,165,YEAR,SOYBEANS,"105,600","106,500","6,433,000",60.9
2017,"MINNESOTA, SOUTHEAST, DAKOTA",27,90,037,YEAR,SOYBEANS,"53,400","53,800","2,801,000",52.5
2017,"MINNESOTA, SOUTHEAST, DODGE",27,90,039,YEAR,SOYBEANS,"93,800","94,400","5,146,000",54.9
2017,"MINNESOTA, SOUTHEAST, FILLMORE",27,90,045,YEAR,SOYBEANS,"99,400","100,000","5,397,000",54.3
2017,"MINNESOTA, SOUTHEAST, GOODHUE",27,90,049,YEAR,SOYBEANS,"104,000","105,000","5,826,000",56
2017,"MINNESOTA, SOUTHEAST, HOUSTON",27,90,055,YEAR,SOYBEANS,"31,900","32,100","1,705,000",53.4
2017,"MINNESOTA, SOUTHEAST, MOWER",27,90,099,YEAR,SOYBEANS,"162,000","163,000","9,011,000",55.6
2017,"MINNESOTA, SOUTHEAST, OLMSTED",27,90,109,YEAR,SOYBEANS,"78,800","79,400","4,392,000",55.7
2017,"MINNESOTA, SOUTHEAST, WABASHA",27,90,157,YEAR,SOYBEANS,"41,800","42,100","2,273,000",54.4
2017,"MINNESOTA, SOUTHEAST, WINONA",27,90,169,YEAR,SOYBEANS,"32,900","33,200","1,736,000",52.8
2017,"MINNESOTA, SOUTHWEST, COTTONWOOD",27,70,033,YEAR,SOYBEANS,"162,500","163,500","9,175,000",56.5
2017,"MINNESOTA, SOUTHWEST, JACKSON",27,70,063,YEAR,SOYBEANS,"170,400","171,500","9,533,000",55.9
2017,"MINNESOTA, SOUTHWEST, LINCOLN",27,70,081,YEAR,SOYBEANS,"105,300","106,000","5,013,000",47.6
2017,"MINNESOTA, SOUTHWEST, LYON",27,70,083,YEAR,SOYBEANS,"154,600","156,500","7,775,000",50.3
2017,"MINNESOTA, SOUTHWEST, MURRAY",27,70,101,YEAR,SOYBEANS,"164,600","166,000","8,964,000",54.5
2017,"MINNESOTA, SOUTHWEST, NOBLES",27,70,105,YEAR,SOYBEANS,"174,900","176,000","9,304,000",53.2
2017,"MINNESOTA, SOUTHWEST, PIPESTONE",27,70,117,YEAR,SOYBEANS,"90,900","91,500","4,877,000",53.7
2017,"MINNESOTA, SOUTHWEST, REDWOOD",27,70,127,YEAR,SOYBEANS,"209,000","210,500","11,518,000",55.1
2017,"MINNESOTA, SOUTHWEST, ROCK",27,70,133,YEAR,SOYBEANS,"111,800","112,500","6,558,000",58.7
2017,"MINNESOTA, WEST CENTRAL, BIG STONE",27,40,011,YEAR,SOYBEANS,"112,700","113,500","5,132,000",45.5
2017,"MINNESOTA, WEST CENTRAL, CHIPPEWA",27,40,023,YEAR,SOYBEANS,"109,300","110,000","5,442,000",49.8
2017,"MINNESOTA, WEST CENTRAL, DOUGLAS",27,40,041,YEAR,SOYBEANS,"72,700","73,400","2,923,000",40.2
2017,"MINNESOTA, WEST CENTRAL, GRANT",27,40,051,YEAR,SOYBEANS,"122,100","123,000","5,696,000",46.7
2017,"MINNESOTA, WEST CENTRAL, LAC QUI PARLE",27,40,073,YEAR,SOYBEANS,"177,400","178,500","8,716,000",49.1
2017,"MINNESOTA, WEST CENTRAL, OTTER TAIL",27,40,111,YEAR,SOYBEANS,"170,900","172,000","7,190,000",42.1
2017,"MINNESOTA, WEST CENTRAL, POPE",27,40,121,YEAR,SOYBEANS,"85,400","86,100","3,933,000",46.1
2017,"MINNESOTA, WEST CENTRAL, STEVENS",27,40,149,YEAR,SOYBEANS,"112,200","113,000","5,203,000",46.4
2017,"MINNESOTA, WEST CENTRAL, SWIFT",27,40,151,YEAR,SOYBEANS,"131,600","132,500","6,091,000",46.3
2017,"MINNESOTA, WEST CENTRAL, TRAVERSE",27,40,155,YEAR,SOYBEANS,"152,100","153,000","6,999,000",46
2017,"MINNESOTA, WEST CENTRAL, WILKIN",27,40,167,YEAR,SOYBEANS,"174,300","175,500","6,850,000",39.3
2017,"MINNESOTA, WEST CENTRAL, YELLOW MEDICINE",27,40,173,YEAR,SOYBEANS,"172,300","173,500","9,079,000",52.7
2018,"MINNESOTA, CENTRAL, BENTON",27,50,009,YEAR,SOYBEANS,"36,700","37,700","1,724,000",47
2018,"MINNESOTA, CENTRAL, CARVER",27,50,019,YEAR,SOYBEANS,"40,700","41,200","2,288,000",56.2
2018,"MINNESOTA, CENTRAL, KANDIYOHI",27,50,067,YEAR,SOYBEANS,"107,000","108,000","5,937,000",55.5
2018,"MINNESOTA, CENTRAL, MCLEOD",27,50,085,YEAR,SOYBEANS,"93,800","94,700","4,865,000",51.9
2018,"MINNESOTA, CENTRAL, MORRISON",27,50,097,YEAR,SOYBEANS,"37,700","39,100","1,734,000",46
2018,"MINNESOTA, CENTRAL, OTHER (COMBINED) COUNTIES",27,50,"   ",YEAR,SOYBEANS,"308,800","313,300","15,708,000",50.9
2018,"MINNESOTA, CENTRAL, RENVILLE",27,50,129,YEAR,SOYBEANS,"198,600","200,500","11,104,000",55.9
2018,"MINNESOTA, CENTRAL, SIBLEY",27,50,143,YEAR,SOYBEANS,"117,800","119,500","6,632,000",56.3
2018,"MINNESOTA, CENTRAL, STEARNS",27,50,145,YEAR,SOYBEANS,"116,900","118,000","6,120,000",52.4
2018,"MINNESOTA, EAST CENTRAL, AITKIN",27,60,001,YEAR,SOYBEANS,"5,840","5,900","172,000",29.5
2018,"MINNESOTA, EAST CENTRAL, ANOKA",27,60,003,YEAR,SOYBEANS,"5,030","5,100","164,000",32.6
2018,"MINNESOTA, EAST CENTRAL, CHISAGO",27,60,025,YEAR,SOYBEANS,"28,300","28,500","1,087,000",38.4
2018,"MINNESOTA, EAST CENTRAL, HENNEPIN",27,60,053,YEAR,SOYBEANS,"12,600","12,700","639,000",50.7
2018,"MINNESOTA, EAST CENTRAL, ISANTI",27,60,059,YEAR,SOYBEANS,"28,100","29,000","1,063,000",37.8
2018,"MINNESOTA, EAST CENTRAL, KANABEC",27,60,065,YEAR,SOYBEANS,"16,300","16,500","641,000",39.3
2018,"MINNESOTA, EAST CENTRAL, OTHER (COMBINED) COUNTIES",27,60,"   ",YEAR,SOYBEANS,"43,030","43,600","1,824,000",42.4
2018,"MINNESOTA, EAST CENTRAL, WASHINGTON",27,60,163,YEAR,SOYBEANS,"14,100","14,200","718,000",50.9
2018,"MINNESOTA, NORTHWEST, BECKER",27,10,005,YEAR,SOYBEANS,"76,900","77,400","3,535,000",46
2018,"MINNESOTA, NORTHWEST, CLAY",27,10,027,YEAR,SOYBEANS,"184,300","185,500","8,672,000",47.1
2018,"MINNESOTA, NORTHWEST, CLEARWATER",27,10,029,YEAR,SOYBEANS,"24,100","24,300","979,000",40.6
2018,"MINNESOTA, NORTHWEST, KITTSON",27,10,069,YEAR,SOYBEANS,"129,900","131,000","4,230,000",32.6
2018,"MINNESOTA, NORTHWEST, MARSHALL",27,10,089,YEAR,SOYBEANS,"258,500","261,000","8,978,000",34.7
2018,"MINNESOTA, NORTHWEST, OTHER (COMBINED) COUNTIES",27,10,"   ",YEAR,SOYBEANS,"348,200","350,600","14,556,000",41.8
2018,"MINNESOTA, NORTHWEST, POLK",27,10,119,YEAR,SOYBEANS,"286,500","288,000","12,639,000",44.1
2018,"MINNESOTA, NORTHWEST, RED LAKE",27,10,125,YEAR,SOYBEANS,"80,700","81,200","3,166,000",39.2
2018,"MINNESOTA, NORTHWEST, ROSEAU",27,10,135,YEAR,SOYBEANS,"160,900","163,000","5,635,000",35
2018,"MINNESOTA, SOUTH CENTRAL, BLUE EARTH",27,80,013,YEAR,SOYBEANS,"166,700","168,500","9,114,000",54.7
2018,"MINNESOTA, SOUTH CENTRAL, BROWN",27,80,015,YEAR,SOYBEANS,"124,300","125,500","6,678,000",53.7
2018,"MINNESOTA, SOUTH CENTRAL, FARIBAULT",27,80,043,YEAR,SOYBEANS,"179,700","183,500","9,631,000",53.6
2018,"MINNESOTA, SOUTH CENTRAL, FREEBORN",27,80,047,YEAR,SOYBEANS,"153,800","155,500","8,242,000",53.6
2018,"MINNESOTA, SOUTH CENTRAL, LE SUEUR",27,80,079,YEAR,SOYBEANS,"81,800","82,500","4,268,000",52.2
2018,"MINNESOTA, SOUTH CENTRAL, MARTIN",27,80,091,YEAR,SOYBEANS,"161,100","164,000","8,068,000",50.1
2018,"MINNESOTA, SOUTH CENTRAL, NICOLLET",27,80,103,YEAR,SOYBEANS,"87,400","88,200","4,824,000",55.2
2018,"MINNESOTA, SOUTH CENTRAL, RICE",27,80,131,YEAR,SOYBEANS,"73,600","74,400","4,244,000",57.7
2018,"MINNESOTA, SOUTH CENTRAL, STEELE",27,80,147,YEAR,SOYBEANS,"79,400","81,100","4,411,000",55.6
2018,"MINNESOTA, SOUTH CENTRAL, WASECA",27,80,161,YEAR,SOYBEANS,"86,500","87,300","5,268,000",60.9
2018,"MINNESOTA, SOUTH CENTRAL, WATONWAN",27,80,165,YEAR,SOYBEANS,"100,700","102,500","5,464,000",54.3
2018,"MINNESOTA, SOUTHEAST, DAKOTA",27,90,037,YEAR,SOYBEANS,"49,000","49,400","2,618,000",53.4
2018,"MINNESOTA, SOUTHEAST, DODGE",27,90,039,YEAR,SOYBEANS,"88,700","89,300","5,245,000",59.1
2018,"MINNESOTA, SOUTHEAST, FILLMORE",27,90,045,YEAR,SOYBEANS,"99,000","99,700","5,445,000",55
2018,"MINNESOTA, SOUTHEAST, GOODHUE",27,90,049,YEAR,SOYBEANS,"101,300","102,000","5,862,000",57.9
2018,"MINNESOTA, SOUTHEAST, MOWER",27,90,099,YEAR,SOYBEANS,"156,000","157,000","9,090,000",58.3
2018,"MINNESOTA, SOUTHEAST, OLMSTED",27,90,109,YEAR,SOYBEANS,"74,500","75,100","4,218,000",56.6
2018,"MINNESOTA, SOUTHEAST, OTHER (COMBINED) COUNTIES",27,90,"   ",YEAR,SOYBEANS,"65,800","66,500","3,639,000",55.3
2018,"MINNESOTA, SOUTHEAST, WABASHA",27,90,157,YEAR,SOYBEANS,"43,700","44,000","2,579,000",59
2018,"MINNESOTA, SOUTHWEST, COTTONWOOD",27,70,033,YEAR,SOYBEANS,"153,400","155,500","8,246,000",53.8
2018,"MINNESOTA, SOUTHWEST, JACKSON",27,70,063,YEAR,SOYBEANS,"175,200","179,500","8,927,000",51
2018,"MINNESOTA, SOUTHWEST, LYON",27,70,083,YEAR,SOYBEANS,"146,400","151,000","8,171,000",55.8
2018,"MINNESOTA, SOUTHWEST, MURRAY",27,70,101,YEAR,SOYBEANS,"168,700","172,500","8,729,000",51.7
2018,"MINNESOTA, SOUTHWEST, NOBLES",27,70,105,YEAR,SOYBEANS,"176,200","178,500","8,673,000",49.2
2018,"MINNESOTA, SOUTHWEST, OTHER (COMBINED) COUNTIES",27,70,"   ",YEAR,SOYBEANS,"206,100","208,500","11,077,000",53.7
2018,"MINNESOTA, SOUTHWEST, REDWOOD",27,70,127,YEAR,SOYBEANS,"210,000","212,500","10,962,000",52.2
2018,"MINNESOTA, SOUTHWEST, ROCK",27,70,133,YEAR,SOYBEANS,"109,000","110,000","6,285,000",57.7
2018,"MINNESOTA, WEST CENTRAL, BIG STONE",27,40,011,YEAR,SOYBEANS,"114,500","115,500","6,101,000",53.3
2018,"MINNESOTA, WEST CENTRAL, CHIPPEWA",27,40,023,YEAR,SOYBEANS,"100,600","102,500","5,472,000",54.4
2018,"MINNESOTA, WEST CENTRAL, LAC QUI PARLE",27,40,073,YEAR,SOYBEANS,"175,400","177,000","10,137,000",57.8
2018,"MINNESOTA, WEST CENTRAL, OTHER (COMBINED) COUNTIES",27,40,"   ",YEAR,SOYBEANS,"190,500","192,600","9,853,000",51.7
2018,"MINNESOTA, WEST CENTRAL, OTTER TAIL",27,40,111,YEAR,SOYBEANS,"176,000","177,500","8,066,000",45.8
2018,"MINNESOTA, WEST CENTRAL, POPE",27,40,121,YEAR,SOYBEANS,"93,100","93,900","4,895,000",52.6
2018,"MINNESOTA, WEST CENTRAL, STEVENS",27,40,149,YEAR,SOYBEANS,"106,600","107,500","5,499,000",51.6
2018,"MINNESOTA, WEST CENTRAL, SWIFT",27,40,151,YEAR,SOYBEANS,"128,900","130,000","7,177,000",55.7
2018,"MINNESOTA, WEST CENTRAL, TRAVERSE",27,40,155,YEAR,SOYBEANS,"148,700","150,000","7,908,000",53.2
2018,"MINNESOTA, WEST CENTRAL, WILKIN",27,40,167,YEAR,SOYBEANS,"166,100","167,500","7,912,000",47.6
2018,"MINNESOTA, WEST CENTRAL, YELLOW MEDICINE",27,40,173,YEAR,SOYBEANS,"168,600","170,000","9,250,000",54.9
