LOCATION,YEAR,MONTH,Max_Temperature,Anomaly
TEXAS,2010,04,77.4,-2.0
TEXAS,2010,05,86.0,-0.1
TEXAS,2010,06,94.2,1.5
TEXAS,2010,07,90.9,-3.6
TEXAS,2010,08,97.0,2.2
TEXAS,2010,09,89.2,0.8
TEXAS,2010,10,82.0,2.5
TEXAS,2010,11,70.9,2.0
TEXAS,2010,12,63.0,2.9
TEXAS,2011,01,58.2,-1.5
TEXAS,2011,02,62.9,-0.9
TEXAS,2011,03,76.2,4.3
TEXAS,2011,04,85.7,6.3
TEXAS,2011,05,87.8,1.7
TEXAS,2011,06,99.0,6.3
TEXAS,2011,07,99.7,5.2
TEXAS,2011,08,101.6,6.8
TEXAS,2011,09,92.6,4.2
TEXAS,2011,10,81.1,1.6
TEXAS,2011,11,70.3,1.4
TEXAS,2011,12,55.7,-4.4
TEXAS,2012,01,64.4,4.7
TEXAS,2012,02,62.9,-0.9
TEXAS,2012,03,75.6,3.7
TEXAS,2012,04,83.9,4.5
TEXAS,2012,05,87.7,1.6
TEXAS,2012,06,95.1,2.4
TEXAS,2012,07,95.1,0.6
TEXAS,2012,08,96.4,1.6
TEXAS,2012,09,89.2,0.8
TEXAS,2012,10,78.5,-1.0
TEXAS,2012,11,73.4,4.5
TEXAS,2012,12,64.6,4.5
TEXAS,2013,01,59.4,-0.3
TEXAS,2013,02,64.9,1.1
TEXAS,2013,03,71.8,-0.1
TEXAS,2013,04,77.1,-2.3
TEXAS,2013,05,85.2,-0.9
TEXAS,2013,06,94.0,1.3
TEXAS,2013,07,92.7,-1.8
TEXAS,2013,08,95.8,1.0
TEXAS,2013,09,90.2,1.8
TEXAS,2013,10,79.1,-0.4
TEXAS,2013,11,64.3,-4.6
TEXAS,2013,12,56.7,-3.4
TEXAS,2014,01,59.0,-0.7
TEXAS,2014,02,61.1,-2.7
TEXAS,2014,03,68.9,-3.0
TEXAS,2014,04,79.1,-0.3
TEXAS,2014,05,85.1,-1.0
TEXAS,2014,06,91.4,-1.3
TEXAS,2014,07,93.1,-1.4
TEXAS,2014,08,94.7,-0.1
TEXAS,2014,09,86.6,-1.8
TEXAS,2014,10,82.8,3.3
TEXAS,2014,11,63.6,-5.3
TEXAS,2014,12,60.5,0.4
TEXAS,2015,01,54.6,-5.1
TEXAS,2015,02,60.4,-3.4
TEXAS,2015,03,67.4,-4.5
TEXAS,2015,04,78.1,-1.3
TEXAS,2015,05,81.9,-4.2
TEXAS,2015,06,89.9,-2.8
TEXAS,2015,07,94.5,0.0
TEXAS,2015,08,96.1,1.3
TEXAS,2015,09,91.6,3.2
TEXAS,2015,10,81.6,2.1
TEXAS,2015,11,68.3,-0.6
TEXAS,2015,12,64.1,4.0
TEXAS,2016,01,58.8,-0.9
TEXAS,2016,02,69.0,5.2
TEXAS,2016,03,74.3,2.4
TEXAS,2016,04,78.6,-0.8
TEXAS,2016,05,82.8,-3.3
TEXAS,2016,06,91.2,-1.5
TEXAS,2016,07,97.4,2.9
TEXAS,2016,08,92.2,-2.6
TEXAS,2016,09,88.4,0.0
TEXAS,2016,10,84.0,4.5
TEXAS,2016,11,72.5,3.6
TEXAS,2016,12,60.2,0.1
TEXAS,2017,01,63.0,3.3
TEXAS,2017,02,72.0,8.2
TEXAS,2017,03,76.4,4.5
TEXAS,2017,04,80.1,0.7
TEXAS,2017,05,85.0,-1.1
TEXAS,2017,06,92.3,-0.4
TEXAS,2017,07,95.5,1.0
TEXAS,2017,08,91.2,-3.6
TEXAS,2017,09,88.4,0.0
TEXAS,2017,10,80.0,0.5
TEXAS,2017,11,73.2,4.3
TEXAS,2017,12,59.7,-0.4
TEXAS,2018,01,57.8,-1.9
TEXAS,2018,02,64.7,0.9
TEXAS,2018,03,75.0,3.1
TEXAS,2018,04,77.8,-1.6
TEXAS,2018,05,90.9,4.8
TEXAS,2018,06,95.8,3.1
TEXAS,2018,07,96.9,2.4
TEXAS,2018,08,95.0,0.2
TEXAS,2018,09,85.7,-2.7
TEXAS,2018,10,74.6,-4.9
TEXAS,2018,11,63.9,-5.0
TEXAS,2018,12,59.2,-0.9
TEXAS,2019,01,58.8,-0.9
UTAH,1996,01,40.0,1.7
UTAH,1996,02,45.6,2.4
UTAH,1996,03,52.8,-0.1
UTAH,1996,04,60.2,0.1
UTAH,1996,05,70.9,0.8
UTAH,1996,06,83.6,1.1
UTAH,1996,07,89.1,0.1
UTAH,1996,08,87.3,1.9
UTAH,1996,09,73.1,-3.9
UTAH,1996,10,61.1,-1.8
UTAH,1996,11,48.5,-0.7
UTAH,1996,12,39.2,1.1
UTAH,1997,01,36.3,-2.0
UTAH,1997,02,40.2,-3.0
UTAH,1997,03,55.7,2.8
UTAH,1997,04,55.1,-5.0
UTAH,1997,05,72.4,2.3
UTAH,1997,06,79.1,-3.4
UTAH,1997,07,84.7,-4.3
UTAH,1997,08,83.6,-1.8
UTAH,1997,09,73.9,-3.1
UTAH,1997,10,62.1,-0.8
UTAH,1997,11,48.2,-1.0
UTAH,1997,12,36.4,-1.7
UTAH,1998,01,41.7,3.4
UTAH,1998,02,40.2,-3.0
UTAH,1998,03,50.3,-2.6
UTAH,1998,04,55.4,-4.7
UTAH,1998,05,66.9,-3.2
UTAH,1998,06,74.1,-8.4
UTAH,1998,07,88.2,-0.8
UTAH,1998,08,86.2,0.8
UTAH,1998,09,76.0,-1.0
UTAH,1998,10,59.6,-3.3
UTAH,1998,11,48.8,-0.4
UTAH,1998,12,38.4,0.3
UTAH,1999,01,42.2,3.9
UTAH,1999,02,45.9,2.7
UTAH,1999,03,55.6,2.7
UTAH,1999,04,53.3,-6.8
UTAH,1999,05,66.5,-3.6
UTAH,1999,06,78.5,-4.0
UTAH,1999,07,85.7,-3.3
UTAH,1999,08,82.7,-2.7
UTAH,1999,09,74.4,-2.6
UTAH,1999,10,68.4,5.5
UTAH,1999,11,56.9,7.7
UTAH,1999,12,40.3,2.2
UTAH,2000,01,41.5,3.2
UTAH,2000,02,46.0,2.8
UTAH,2000,03,50.6,-2.3
UTAH,2000,04,65.2,5.1
UTAH,2000,05,73.8,3.7
UTAH,2000,06,82.8,0.3
UTAH,2000,07,89.8,0.8
UTAH,2000,08,87.0,1.6
UTAH,2000,09,76.7,-0.3
UTAH,2000,10,60.6,-2.3
UTAH,2000,11,40.3,-8.9
UTAH,2000,12,41.0,2.9
UTAH,2001,01,36.6,-1.7
UTAH,2001,02,41.7,-1.5
UTAH,2001,03,52.8,-0.1
UTAH,2001,04,59.3,-0.8
UTAH,2001,05,74.2,4.1
UTAH,2001,06,83.2,0.7
UTAH,2001,07,87.6,-1.4
UTAH,2001,08,87.2,1.8
UTAH,2001,09,81.1,4.1
UTAH,2001,10,66.6,3.7
UTAH,2001,11,50.7,1.5
UTAH,2001,12,34.8,-3.3
UTAH,2002,01,36.6,-1.7
UTAH,2002,02,42.2,-1.0
UTAH,2002,03,49.2,-3.7
UTAH,2002,04,63.7,3.6
UTAH,2002,05,71.5,1.4
UTAH,2002,06,85.0,2.5
UTAH,2002,07,91.8,2.8
UTAH,2002,08,86.4,1.0
UTAH,2002,09,74.2,-2.8
UTAH,2002,10,59.7,-3.2
UTAH,2002,11,47.4,-1.8
UTAH,2002,12,39.3,1.2
UTAH,2003,01,46.2,7.9
UTAH,2003,02,41.3,-1.9
UTAH,2003,03,51.8,-1.1
UTAH,2003,04,58.4,-1.7
UTAH,2003,05,71.5,1.4
UTAH,2003,06,81.0,-1.5
UTAH,2003,07,93.3,4.3
UTAH,2003,08,86.9,1.5
UTAH,2003,09,77.5,0.5
UTAH,2003,10,70.0,7.1
UTAH,2003,11,43.7,-5.5
UTAH,2003,12,40.0,1.9
UTAH,2004,01,34.4,-3.9
UTAH,2004,02,37.6,-5.6
UTAH,2004,03,59.2,6.3
UTAH,2004,04,60.2,0.1
UTAH,2004,05,71.0,0.9
UTAH,2004,06,81.0,-1.5
UTAH,2004,07,87.0,-2.0
UTAH,2004,08,83.0,-2.4
UTAH,2004,09,74.6,-2.4
UTAH,2004,10,59.8,-3.1
UTAH,2004,11,45.6,-3.6
UTAH,2004,12,39.9,1.8
UTAH,2005,01,41.2,2.9
UTAH,2005,02,43.4,0.2
UTAH,2005,03,50.6,-2.3
UTAH,2005,04,58.9,-1.2
UTAH,2005,05,69.6,-0.5
UTAH,2005,06,75.9,-6.6
UTAH,2005,07,90.8,1.8
UTAH,2005,08,83.2,-2.2
UTAH,2005,09,75.5,-1.5
UTAH,2005,10,63.4,0.5
UTAH,2005,11,50.6,1.4
UTAH,2005,12,40.2,2.1
UTAH,2006,01,40.8,2.5
UTAH,2006,02,44.3,1.1
UTAH,2006,03,47.2,-5.7
UTAH,2006,04,61.9,1.8
UTAH,2006,05,73.8,3.7
UTAH,2006,06,84.6,2.1
UTAH,2006,07,89.6,0.6
UTAH,2006,08,84.2,-1.2
UTAH,2006,09,72.5,-4.5
UTAH,2006,10,59.1,-3.8
UTAH,2006,11,50.2,1.0
UTAH,2006,12,38.4,0.3
UTAH,2007,01,34.2,-4.1
UTAH,2007,02,45.4,2.2
UTAH,2007,03,56.3,3.4
UTAH,2007,04,61.6,1.5
UTAH,2007,05,72.3,2.2
UTAH,2007,06,84.5,2.0
UTAH,2007,07,91.4,2.4
UTAH,2007,08,87.2,1.8
UTAH,2007,09,76.0,-1.0
UTAH,2007,10,62.5,-0.4
UTAH,2007,11,54.1,4.9
UTAH,2007,12,34.2,-3.9
UTAH,2008,01,33.2,-5.1
UTAH,2008,02,41.2,-2.0
UTAH,2008,03,49.7,-3.2
UTAH,2008,04,57.4,-2.7
UTAH,2008,05,66.7,-3.4
UTAH,2008,06,80.7,-1.8
UTAH,2008,07,89.4,0.4
UTAH,2008,08,86.6,1.2
UTAH,2008,09,77.2,0.2
UTAH,2008,10,64.6,1.7
UTAH,2008,11,52.2,3.0
UTAH,2008,12,37.5,-0.6
UTAH,2009,01,40.3,2.0
UTAH,2009,02,44.2,1.0
UTAH,2009,03,52.2,-0.7
UTAH,2009,04,58.3,-1.8
UTAH,2009,05,72.8,2.7
UTAH,2009,06,75.5,-7.0
UTAH,2009,07,88.4,-0.6
UTAH,2009,08,85.3,-0.1
UTAH,2009,09,79.1,2.1
UTAH,2009,10,58.4,-4.5
UTAH,2009,11,52.0,2.8
UTAH,2009,12,32.0,-6.1
UTAH,2010,01,36.7,-1.6
UTAH,2010,02,39.7,-3.5
UTAH,2010,03,49.7,-3.2
UTAH,2010,04,57.8,-2.3
UTAH,2010,05,63.7,-6.4
UTAH,2010,06,80.1,-2.4
UTAH,2010,07,88.1,-0.9
UTAH,2010,08,83.7,-1.7
UTAH,2010,09,80.4,3.4
UTAH,2010,10,63.2,0.3
UTAH,2010,11,45.8,-3.4
UTAH,2010,12,41.3,3.2
UTAH,2011,01,36.1,-2.2
UTAH,2011,02,39.8,-3.4
UTAH,2011,03,50.8,-2.1
UTAH,2011,04,56.1,-4.0
UTAH,2011,05,63.4,-6.7
UTAH,2011,06,78.6,-3.9
UTAH,2011,07,85.8,-3.2
UTAH,2011,08,87.6,2.2
UTAH,2011,09,77.8,0.8
UTAH,2011,10,63.1,0.2
UTAH,2011,11,47.8,-1.4
UTAH,2011,12,37.7,-0.4
UTAH,2012,01,42.8,4.5
UTAH,2012,02,42.5,-0.7
UTAH,2012,03,55.7,2.8
UTAH,2012,04,63.7,3.6
UTAH,2012,05,73.1,3.0
UTAH,2012,06,85.4,2.9
UTAH,2012,07,87.4,-1.6
UTAH,2012,08,87.3,1.9
UTAH,2012,09,78.3,1.3
UTAH,2012,10,64.8,1.9
UTAH,2012,11,53.5,4.3
UTAH,2012,12,37.2,-0.9
UTAH,2013,01,30.4,-7.9
UTAH,2013,02,38.8,-4.4
UTAH,2013,03,53.5,0.6
UTAH,2013,04,58.1,-2.0
UTAH,2013,05,70.0,-0.1
UTAH,2013,06,85.4,2.9
UTAH,2013,07,89.1,0.1
UTAH,2013,08,84.6,-0.8
UTAH,2013,09,73.5,-3.5
UTAH,2013,10,59.3,-3.6
UTAH,2013,11,49.1,-0.1
UTAH,2013,12,33.7,-4.4
UTAH,2014,01,41.7,3.4
UTAH,2014,02,46.7,3.5
UTAH,2014,03,53.9,1.0
UTAH,2014,04,59.7,-0.4
UTAH,2014,05,70.2,0.1
UTAH,2014,06,81.4,-1.1
UTAH,2014,07,89.0,0.0
UTAH,2014,08,80.7,-4.7
UTAH,2014,09,77.7,0.7
UTAH,2014,10,66.7,3.8
UTAH,2014,11,49.6,0.4
UTAH,2014,12,40.9,2.8
UTAH,2015,01,42.0,3.7
UTAH,2015,02,50.8,7.6
UTAH,2015,03,58.3,5.4
UTAH,2015,04,60.6,0.5
UTAH,2015,05,65.4,-4.7
UTAH,2015,06,85.0,2.5
UTAH,2015,07,83.9,-5.1
UTAH,2015,08,85.2,-0.2
UTAH,2015,09,79.9,2.9
UTAH,2015,10,66.1,3.2
UTAH,2015,11,45.7,-3.5
UTAH,2015,12,36.5,-1.6
UTAH,2016,01,36.2,-2.1
UTAH,2016,02,45.3,2.1
UTAH,2016,03,54.4,1.5
UTAH,2016,04,60.1,0.0
UTAH,2016,05,67.3,-2.8
UTAH,2016,06,86.6,4.1
UTAH,2016,07,88.8,-0.2
UTAH,2016,08,84.7,-0.7
UTAH,2016,09,74.9,-2.1
UTAH,2016,10,65.6,2.7
UTAH,2016,11,53.4,4.2
UTAH,2016,12,37.5,-0.6
UTAH,2017,01,34.7,-3.6
UTAH,2017,02,46.1,2.9
UTAH,2017,03,58.0,5.1
UTAH,2017,04,58.7,-1.4
UTAH,2017,05,69.7,-0.4
UTAH,2017,06,85.2,2.7
UTAH,2017,07,89.6,0.6
UTAH,2017,08,85.8,0.4
UTAH,2017,09,74.0,-3.0
UTAH,2017,10,62.8,-0.1
UTAH,2017,11,55.6,6.4
UTAH,2017,12,44.1,6.0
UTAH,2018,01,43.9,5.6
UTAH,2018,02,44.0,0.8
UTAH,2018,03,51.1,-1.8
UTAH,2018,04,63.1,3.0
UTAH,2018,05,72.1,2.0
UTAH,2018,06,85.0,2.5
UTAH,2018,07,90.8,1.8
UTAH,2018,08,86.9,1.5
UTAH,2018,09,81.3,4.3
UTAH,2018,10,58.0,-4.9
UTAH,2018,11,46.7,-2.5
UTAH,2018,12,36.9,-1.2
UTAH,2019,01,36.5,-1.8
VERMONT,1996,01,25.5,-1.2
VERMONT,1996,02,27.4,-2.5
VERMONT,1996,03,36.7,-2.0
VERMONT,1996,04,49.6,-3.0
VERMONT,1996,05,61.9,-3.8
VERMONT,1996,06,72.9,-0.2
VERMONT,1996,07,75.2,-2.7
VERMONT,1996,08,76.2,-0.4
VERMONT,1996,09,67.9,-2.1
VERMONT,1996,10,54.9,-1.2
VERMONT,1996,11,38.1,-5.8
VERMONT,1996,12,35.3,3.3
VERMONT,1997,01,25.8,-0.9
VERMONT,1997,02,33.8,3.9
VERMONT,1997,03,35.1,-3.6
VERMONT,1997,04,49.2,-3.4
VERMONT,1997,05,57.9,-7.8
VERMONT,1997,06,75.5,2.4
VERMONT,1997,07,76.4,-1.5
VERMONT,1997,08,74.0,-2.6
VERMONT,1997,09,65.8,-4.2
VERMONT,1997,10,54.5,-1.6
VERMONT,1997,11,40.1,-3.8
VERMONT,1997,12,31.4,-0.6
VERMONT,1998,01,30.1,3.4
VERMONT,1998,02,36.0,6.1
VERMONT,1998,03,41.0,2.3
VERMONT,1998,04,55.8,3.2
VERMONT,1998,05,71.0,5.3
VERMONT,1998,06,71.0,-2.1
VERMONT,1998,07,76.6,-1.3
VERMONT,1998,08,76.3,-0.3
VERMONT,1998,09,69.0,-1.0
VERMONT,1998,10,55.5,-0.6
VERMONT,1998,11,41.9,-2.0
VERMONT,1998,12,39.0,7.0
VERMONT,1999,01,27.4,0.7
VERMONT,1999,02,33.3,3.4
VERMONT,1999,03,38.0,-0.7
VERMONT,1999,04,53.1,0.5
VERMONT,1999,05,68.8,3.1
VERMONT,1999,06,78.4,5.3
VERMONT,1999,07,80.4,2.5
VERMONT,1999,08,75.0,-1.6
VERMONT,1999,09,71.7,1.7
VERMONT,1999,10,54.2,-1.9
VERMONT,1999,11,48.3,4.4
VERMONT,1999,12,33.3,1.3
VERMONT,2000,01,24.9,-1.8
VERMONT,2000,02,31.7,1.8
VERMONT,2000,03,44.8,6.1
VERMONT,2000,04,49.0,-3.6
VERMONT,2000,05,63.7,-2.0
VERMONT,2000,06,71.0,-2.1
VERMONT,2000,07,74.0,-3.9
VERMONT,2000,08,73.7,-2.9
VERMONT,2000,09,66.6,-3.4
VERMONT,2000,10,56.2,0.1
VERMONT,2000,11,41.4,-2.5
VERMONT,2000,12,25.9,-6.1
VERMONT,2001,01,27.6,0.9
VERMONT,2001,02,30.0,0.1
VERMONT,2001,03,34.3,-4.4
VERMONT,2001,04,51.8,-0.8
VERMONT,2001,05,68.0,2.3
VERMONT,2001,06,75.2,2.1
VERMONT,2001,07,75.2,-2.7
VERMONT,2001,08,80.5,3.9
VERMONT,2001,09,69.5,-0.5
VERMONT,2001,10,59.3,3.2
VERMONT,2001,11,47.6,3.7
VERMONT,2001,12,37.9,5.9
VERMONT,2002,01,33.3,6.6
VERMONT,2002,02,35.1,5.2
VERMONT,2002,03,38.9,0.2
VERMONT,2002,04,53.9,1.3
VERMONT,2002,05,60.9,-4.8
VERMONT,2002,06,72.2,-0.9
VERMONT,2002,07,78.2,0.3
VERMONT,2002,08,79.2,2.6
VERMONT,2002,09,72.6,2.6
VERMONT,2002,10,52.0,-4.1
VERMONT,2002,11,39.8,-4.1
VERMONT,2002,12,30.4,-1.6
VERMONT,2003,01,19.4,-7.3
VERMONT,2003,02,25.1,-4.8
VERMONT,2003,03,39.9,1.2
VERMONT,2003,04,49.0,-3.6
VERMONT,2003,05,62.9,-2.8
VERMONT,2003,06,73.5,0.4
VERMONT,2003,07,77.5,-0.4
VERMONT,2003,08,77.2,0.6
VERMONT,2003,09,69.4,-0.6
VERMONT,2003,10,53.8,-2.3
VERMONT,2003,11,45.4,1.5
VERMONT,2003,12,31.0,-1.0
VERMONT,2004,01,16.2,-10.5
VERMONT,2004,02,29.6,-0.3
VERMONT,2004,03,41.3,2.6
VERMONT,2004,04,52.2,-0.4
VERMONT,2004,05,66.8,1.1
VERMONT,2004,06,71.7,-1.4
VERMONT,2004,07,75.7,-2.2
VERMONT,2004,08,74.6,-2.0
VERMONT,2004,09,69.6,-0.4
VERMONT,2004,10,56.3,0.2
VERMONT,2004,11,43.8,-0.1
VERMONT,2004,12,30.7,-1.3
VERMONT,2005,01,23.9,-2.8
VERMONT,2005,02,32.5,2.6
VERMONT,2005,03,35.9,-2.8
VERMONT,2005,04,55.9,3.3
VERMONT,2005,05,59.2,-6.5
VERMONT,2005,06,77.9,4.8
VERMONT,2005,07,79.7,1.8
VERMONT,2005,08,78.0,1.4
VERMONT,2005,09,72.1,2.1
VERMONT,2005,10,55.4,-0.7
VERMONT,2005,11,46.5,2.6
VERMONT,2005,12,29.4,-2.6
VERMONT,2006,01,34.9,8.2
VERMONT,2006,02,29.9,0.0
VERMONT,2006,03,38.3,-0.4
VERMONT,2006,04,55.2,2.6
VERMONT,2006,05,64.2,-1.5
VERMONT,2006,06,72.5,-0.6
VERMONT,2006,07,80.1,2.2
VERMONT,2006,08,74.1,-2.5
VERMONT,2006,09,66.6,-3.4
VERMONT,2006,10,53.6,-2.5
VERMONT,2006,11,48.3,4.4
VERMONT,2006,12,38.2,6.2
VERMONT,2007,01,28.8,2.1
VERMONT,2007,02,22.4,-7.5
VERMONT,2007,03,37.2,-1.5
VERMONT,2007,04,47.9,-4.7
VERMONT,2007,05,66.6,0.9
VERMONT,2007,06,74.9,1.8
VERMONT,2007,07,75.3,-2.6
VERMONT,2007,08,76.6,0.0
VERMONT,2007,09,71.3,1.3
VERMONT,2007,10,61.2,5.1
VERMONT,2007,11,40.4,-3.5
VERMONT,2007,12,29.2,-2.8
VERMONT,2008,01,30.8,4.1
VERMONT,2008,02,29.9,0.0
VERMONT,2008,03,36.3,-2.4
VERMONT,2008,04,57.7,5.1
VERMONT,2008,05,63.2,-2.5
VERMONT,2008,06,74.2,1.1
VERMONT,2008,07,77.6,-0.3
VERMONT,2008,08,73.7,-2.9
VERMONT,2008,09,69.2,-0.8
VERMONT,2008,10,54.5,-1.6
VERMONT,2008,11,42.1,-1.8
VERMONT,2008,12,32.3,0.3
VERMONT,2009,01,21.3,-5.4
VERMONT,2009,02,31.1,1.2
VERMONT,2009,03,40.6,1.9
VERMONT,2009,04,55.2,2.6
VERMONT,2009,05,64.3,-1.4
VERMONT,2009,06,70.3,-2.8
VERMONT,2009,07,73.9,-4.0
VERMONT,2009,08,76.7,0.1
VERMONT,2009,09,67.5,-2.5
VERMONT,2009,10,50.9,-5.2
VERMONT,2009,11,48.8,4.9
VERMONT,2009,12,29.4,-2.6
VERMONT,2010,01,27.6,0.9
VERMONT,2010,02,29.8,-0.1
VERMONT,2010,03,45.6,6.9
VERMONT,2010,04,58.2,5.6
VERMONT,2010,05,69.4,3.7
VERMONT,2010,06,72.4,-0.7
VERMONT,2010,07,80.6,2.7
VERMONT,2010,08,76.4,-0.2
VERMONT,2010,09,69.4,-0.6
VERMONT,2010,10,54.7,-1.4
VERMONT,2010,11,42.9,-1.0
VERMONT,2010,12,27.8,-4.2
VERMONT,2011,01,24.4,-2.3
VERMONT,2011,02,28.6,-1.3
VERMONT,2011,03,37.0,-1.7
VERMONT,2011,04,51.6,-1.0
VERMONT,2011,05,66.5,0.8
VERMONT,2011,06,72.9,-0.2
VERMONT,2011,07,80.3,2.4
VERMONT,2011,08,76.4,-0.2
VERMONT,2011,09,70.4,0.4
VERMONT,2011,10,56.4,0.3
VERMONT,2011,11,50.2,6.3
VERMONT,2011,12,36.4,4.4
VERMONT,2012,01,30.2,3.5
VERMONT,2012,02,34.8,4.9
VERMONT,2012,03,49.8,11.1
VERMONT,2012,04,54.1,1.5
VERMONT,2012,05,68.9,3.2
VERMONT,2012,06,73.6,0.5
VERMONT,2012,07,80.3,2.4
VERMONT,2012,08,79.4,2.8
VERMONT,2012,09,69.0,-1.0
VERMONT,2012,10,58.2,2.1
VERMONT,2012,11,42.0,-1.9
VERMONT,2012,12,34.5,2.5
VERMONT,2013,01,28.5,1.8
VERMONT,2013,02,29.3,-0.6
VERMONT,2013,03,37.7,-1.0
VERMONT,2013,04,52.1,-0.5
VERMONT,2013,05,68.2,2.5
VERMONT,2013,06,72.8,-0.3
VERMONT,2013,07,80.0,2.1
VERMONT,2013,08,75.2,-1.4
VERMONT,2013,09,67.5,-2.5
VERMONT,2013,10,58.3,2.2
VERMONT,2013,11,40.8,-3.1
VERMONT,2013,12,29.3,-2.7
VERMONT,2014,01,24.4,-2.3
VERMONT,2014,02,26.5,-3.4
VERMONT,2014,03,30.8,-7.9
VERMONT,2014,04,52.4,-0.2
VERMONT,2014,05,65.0,-0.7
VERMONT,2014,06,74.4,1.3
VERMONT,2014,07,77.8,-0.1
VERMONT,2014,08,74.1,-2.5
VERMONT,2014,09,69.2,-0.8
VERMONT,2014,10,57.6,1.5
VERMONT,2014,11,41.2,-2.7
VERMONT,2014,12,33.4,1.4
VERMONT,2015,01,23.8,-2.9
VERMONT,2015,02,17.6,-12.3
VERMONT,2015,03,33.4,-5.3
VERMONT,2015,04,50.6,-2.0
VERMONT,2015,05,72.7,7.0
VERMONT,2015,06,70.2,-2.9
VERMONT,2015,07,77.6,-0.3
VERMONT,2015,08,77.8,1.2
VERMONT,2015,09,74.9,4.9
VERMONT,2015,10,55.0,-1.1
VERMONT,2015,11,49.3,5.4
VERMONT,2015,12,42.1,10.1
VERMONT,2016,01,29.9,3.2
VERMONT,2016,02,34.0,4.1
VERMONT,2016,03,44.0,5.3
VERMONT,2016,04,50.8,-1.8
VERMONT,2016,05,66.2,0.5
VERMONT,2016,06,74.4,1.3
VERMONT,2016,07,79.3,1.4
VERMONT,2016,08,78.8,2.2
VERMONT,2016,09,72.2,2.2
VERMONT,2016,10,56.9,0.8
VERMONT,2016,11,45.2,1.3
VERMONT,2016,12,32.2,0.2
VERMONT,2017,01,32.6,5.9
VERMONT,2017,02,35.2,5.3
VERMONT,2017,03,33.1,-5.6
VERMONT,2017,04,56.0,3.4
VERMONT,2017,05,62.1,-3.6
VERMONT,2017,06,72.8,-0.3
VERMONT,2017,07,75.9,-2.0
VERMONT,2017,08,75.0,-1.6
VERMONT,2017,09,72.4,2.4
VERMONT,2017,10,64.5,8.4
VERMONT,2017,11,42.0,-1.9
VERMONT,2017,12,26.0,-6.0
VERMONT,2018,01,26.1,-0.6
VERMONT,2018,02,35.9,6.0
VERMONT,2018,03,36.4,-2.3
VERMONT,2018,04,45.0,-7.6
VERMONT,2018,05,70.2,4.5
VERMONT,2018,06,72.4,-0.7
VERMONT,2018,07,81.8,3.9
VERMONT,2018,08,78.4,1.8
VERMONT,2018,09,70.6,0.6
VERMONT,2018,10,51.8,-4.3
VERMONT,2018,11,36.6,-7.3
VERMONT,2018,12,32.0,0.0
VERMONT,2019,01,25.0,-1.7
VIRGINIA,1996,01,42.5,-2.7
VIRGINIA,1996,02,46.0,-3.0
VIRGINIA,1996,03,51.5,-6.2
VIRGINIA,1996,04,66.8,-1.5
VIRGINIA,1996,05,74.2,-1.5
VIRGINIA,1996,06,83.3,0.2
VIRGINIA,1996,07,83.6,-2.2
VIRGINIA,1996,08,82.0,-2.7
VIRGINIA,1996,09,76.0,-2.6
VIRGINIA,1996,10,67.8,-0.7
VIRGINIA,1996,11,51.1,-7.2
VIRGINIA,1996,12,49.9,1.1
VIRGINIA,1997,01,45.5,0.3
VIRGINIA,1997,02,51.5,2.5
VIRGINIA,1997,03,59.8,2.1
VIRGINIA,1997,04,62.9,-5.4
VIRGINIA,1997,05,72.2,-3.5
VIRGINIA,1997,06,79.6,-3.5
VIRGINIA,1997,07,86.5,0.7
VIRGINIA,1997,08,83.9,-0.8
VIRGINIA,1997,09,77.9,-0.7
VIRGINIA,1997,10,68.1,-0.4
VIRGINIA,1997,11,53.0,-5.3
VIRGINIA,1997,12,47.3,-1.5
VIRGINIA,1998,01,49.4,4.2
VIRGINIA,1998,02,50.3,1.3
VIRGINIA,1998,03,55.7,-2.0
VIRGINIA,1998,04,67.8,-0.5
VIRGINIA,1998,05,76.2,0.5
VIRGINIA,1998,06,82.1,-1.0
VIRGINIA,1998,07,86.5,0.7
VIRGINIA,1998,08,86.2,1.5
VIRGINIA,1998,09,84.7,6.1
VIRGINIA,1998,10,70.2,1.7
VIRGINIA,1998,11,60.2,1.9
VIRGINIA,1998,12,53.0,4.2
VIRGINIA,1999,01,49.8,4.6
VIRGINIA,1999,02,51.3,2.3
VIRGINIA,1999,03,53.9,-3.8
VIRGINIA,1999,04,68.7,0.4
VIRGINIA,1999,05,76.4,0.7
VIRGINIA,1999,06,82.0,-1.1
VIRGINIA,1999,07,88.5,2.7
VIRGINIA,1999,08,86.5,1.8
VIRGINIA,1999,09,76.9,-1.7
VIRGINIA,1999,10,66.8,-1.7
VIRGINIA,1999,11,63.9,5.6
VIRGINIA,1999,12,50.7,1.9
VIRGINIA,2000,01,44.7,-0.5
VIRGINIA,2000,02,53.2,4.2
VIRGINIA,2000,03,62.6,4.9
VIRGINIA,2000,04,65.0,-3.3
VIRGINIA,2000,05,78.5,2.8
VIRGINIA,2000,06,83.1,0.0
VIRGINIA,2000,07,82.0,-3.8
VIRGINIA,2000,08,82.2,-2.5
VIRGINIA,2000,09,75.6,-3.0
VIRGINIA,2000,10,71.7,3.2
VIRGINIA,2000,11,55.0,-3.3
VIRGINIA,2000,12,40.0,-8.8
VIRGINIA,2001,01,45.0,-0.2
VIRGINIA,2001,02,52.8,3.8
VIRGINIA,2001,03,53.0,-4.7
