YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"CONDITION in PCT POOR","CONDITION in PCT FAIR","CONDITION in PCT EXCELLENT","CONDITION in PCT VERY POOR","CONDITION in PCT GOOD","CONDITION, 5 YEAR AVG in PCT GOOD","CONDITION, 5 YEAR AVG in PCT VERY POOR","CONDITION, 5 YEAR AVG in PCT FAIR","CONDITION, 5 YEAR AVG in PCT EXCELLENT","CONDITION, 5 YEAR AVG in PCT POOR","CONDITION, PREVIOUS YEAR in PCT FAIR","CONDITION, PREVIOUS YEAR in PCT GOOD","CONDITION, PREVIOUS YEAR in PCT POOR","CONDITION, PREVIOUS YEAR in PCT VERY POOR","CONDITION, PREVIOUS YEAR in PCT EXCELLENT"
2015,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,10,26,12,4,48," "," "," "," "," ",17,51,3,1,28
2015,ILLINOIS,17,"  ","   ","WEEK #41",SOYBEANS,10,26,12,4,48,47,4,27,13,9,17,52,3,1,27
2015,IOWA,19,"  ","   ","WEEK #23",SOYBEANS,2,18,13,0,67," "," "," "," "," ",14,68,2,1,15
2015,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,2,18,14,0,66,57,2,21,15,5,16,61,3,2,18
2015,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,2,18,16,0,64,52,2,24,16,6,18,58,5,1,18
2015,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,3,19,16,0,62,52,2,24,15,7,19,57,5,1,18
2015,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,3,19,16,0,62,50,3,25,15,7,19,55,6,2,18
2015,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,3,19,16,0,62,48,3,25,16,8,20,53,6,1,20
2015,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,3,19,17,1,60,47,3,26,16,8,20,54,5,1,20
2015,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,4,19,17,1,59,43,4,27,17,9,20,54,5,1,20
2015,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,3,18,19,0,60,44,4,26,16,10,20,54,5,1,20
2015,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,3,18,19,0,60,43,5,26,16,10,19,53,5,1,22
2015,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,4,18,20,1,57,41,5,28,15,11,20,51,5,2,22
2015,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,4,18,21,1,56,41,6,28,14,11,20,51,5,2,22
2015,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,4,19,21,1,55,40,6,28,14,12,20,50,5,2,23
2015,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,4,19,20,1,56,40,6,28,13,13,20,50,5,2,23
2015,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,4,20,21,1,54,40,6,29,13,12,20,52,5,1,22
2015,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,4,19,21,1,55,41,6,28,13,12,20,52,5,1,22
2015,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,4,18,22,1,55,41,6,27,14,12,19,52,5,2,22
2015,IOWA,19,"  ","   ","WEEK #40",SOYBEANS,4,18,24,1,53,42,6,27,14,11,19,52,5,2,22
2015,IOWA,19,"  ","   ","WEEK #41",SOYBEANS,4,18,24,1,53," "," "," "," "," ",20,53,5,1,21
2015,MINNESOTA,27,"  ","   ","WEEK #23",SOYBEANS,2,25,6,0,67," "," "," "," "," ",18,72,2,0,8
2015,MINNESOTA,27,"  ","   ","WEEK #24",SOYBEANS,2,24,8,0,66,64,0,20,13,3,23,65,3,0,9
2015,MINNESOTA,27,"  ","   ","WEEK #25",SOYBEANS,2,22,11,0,65,59,1,24,12,4,28,57,6,1,8
2015,MINNESOTA,27,"  ","   ","WEEK #26",SOYBEANS,2,21,11,0,66,56,1,26,12,5,31,51,8,2,8
2015,MINNESOTA,27,"  ","   ","WEEK #27",SOYBEANS,2,20,13,0,65,57,1,25,12,5,31,53,6,2,8
2015,MINNESOTA,27,"  ","   ","WEEK #28",SOYBEANS,2,20,14,0,64,57,1,25,12,5,29,53,7,2,9
2015,MINNESOTA,27,"  ","   ","WEEK #29",SOYBEANS,2,19,17,0,62,55,2,24,13,6,28,54,6,2,10
2015,MINNESOTA,27,"  ","   ","WEEK #30",SOYBEANS,2,18,18,0,62,54,2,24,14,6,28,54,6,2,10
2015,MINNESOTA,27,"  ","   ","WEEK #31",SOYBEANS,2,17,19,0,62,53,2,24,15,6,27,55,6,2,10
2015,MINNESOTA,27,"  ","   ","WEEK #32",SOYBEANS,1,16,22,0,61,53,2,24,15,6,27,56,6,2,9
2015,MINNESOTA,27,"  ","   ","WEEK #33",SOYBEANS,2,17,24,1,56,52,2,24,16,6,28,54,6,2,10
2015,MINNESOTA,27,"  ","   ","WEEK #34",SOYBEANS,2,17,25,1,55,52,2,25,15,6,26,56,6,2,10
2015,MINNESOTA,27,"  ","   ","WEEK #35",SOYBEANS,2,18,26,1,53,51,2,26,14,7,26,57,5,1,11
2015,MINNESOTA,27,"  ","   ","WEEK #36",SOYBEANS,2,18,26,1,53,51,2,26,14,7,25,57,5,1,12
2015,MINNESOTA,27,"  ","   ","WEEK #37",SOYBEANS,3,19,26,1,51,50,2,26,14,8,26,55,6,1,12
2015,MINNESOTA,27,"  ","   ","WEEK #38",SOYBEANS,3,18,26,1,52,50,2,27,13,8,27,54,6,2,11
2015,MINNESOTA,27,"  ","   ","WEEK #39",SOYBEANS,3,17,26,1,53,47,3,28,13,9,27,54,6,2,11
2015,MINNESOTA,27,"  ","   ","WEEK #40",SOYBEANS,2,15,28,1,54,49,3,27,13,8,26,54,6,2,12
2015,MINNESOTA,27,"  ","   ","WEEK #41",SOYBEANS,2,15,28,1,54,49,2,26,15,8,26,53,6,2,13
2016,ILLINOIS,17,"  ","   ","WEEK #21",SOYBEANS,5,22,9,2,62," "," "," "," "," ",20,64,2,1,13
2016,ILLINOIS,17,"  ","   ","WEEK #22",SOYBEANS,3,21,11,3,62,53,2,30,10,5,23,61,2,1,13
2016,ILLINOIS,17,"  ","   ","WEEK #23",SOYBEANS,3,21,13,1,62,52,2,29,12,5,25,58,3,2,12
2016,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS,4,20,14,1,61,48,3,30,12,7,30,50,7,3,10
2016,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS,5,22,14,2,57,46,4,30,11,9,33,44,10,5,8
2016,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,5,22,15,2,56,45,6,28,10,11,32,44,11,5,8
2016,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,5,19,16,2,58,45,6,28,11,10,32,40,13,7,8
2016,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,4,18,17,2,59,44,7,28,10,11,33,39,13,7,8
2016,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,4,17,19,2,58,43,8,27,11,11,32,41,13,6,8
2016,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,4,17,21,2,56,42,8,27,12,11,31,41,13,6,9
2016,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,3,16,21,2,58,42,8,27,12,11,31,41,13,6,9
2016,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,3,16,21,1,59,42,8,27,11,12,31,40,13,6,10
2016,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,3,17,21,1,58,41,7,30,10,12,30,43,13,5,9
2016,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,4,16,22,2,56,40,6,33,9,12,30,43,12,5,10
2016,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,4,15,21,2,58,40,7,31,10,12,30,44,12,5,9
2016,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,4,15,21,2,58,39,7,31,10,13,30,44,12,5,9
2016,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,3,15,21,2,59,40,6,31,10,13,29,45,12,5,9
2016,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,3,15,23,2,57," "," "," "," "," ",28,45,12,5,10
2016,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,3,15,24,2,56," "," "," "," "," ",26,48,10,4,12
2016,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,3,14,24,1,58," "," "," "," "," ",26,48,10,4,12
2016,ILLINOIS,17,"  ","   ","WEEK #41",SOYBEANS,3,14,24,1,58," "," "," "," "," "," "," "," "," "," "
2016,IOWA,19,"  ","   ","WEEK #22",SOYBEANS,2,18,11,0,69," "," "," "," "," ",18,67,2,0,13
2016,IOWA,19,"  ","   ","WEEK #23",SOYBEANS,2,17,14,0,67,56,2,23,14,5,18,66,2,0,14
2016,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,3,17,14,0,66,55,1,23,16,5,18,64,2,0,16
2016,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,4,18,14,1,63,53,2,24,15,6,19,62,3,0,16
2016,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,4,18,14,1,63,52,2,25,15,6,19,62,3,0,16
2016,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,4,18,16,1,61,51,2,25,15,7,19,62,3,0,16
2016,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,3,16,18,1,62,47,3,26,16,8,19,60,3,1,17
2016,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,3,15,21,1,60,46,4,26,15,9,19,59,4,1,17
2016,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,2,14,22,1,61,46,4,26,15,9,18,60,3,0,19
2016,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,3,14,24,1,58,46,4,26,15,9,18,60,3,0,19
2016,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,3,13,24,1,59,43,5,27,15,10,18,57,4,1,20
2016,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,3,14,24,1,58,43,5,27,14,11,18,56,4,1,21
2016,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,3,14,24,1,58,41,6,28,14,11,19,55,4,1,21
2016,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,3,14,24,1,58,41,6,29,12,12,19,56,4,1,20
2016,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,3,14,24,1,58,42,6,27,13,12,20,54,4,1,21
2016,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,3,15,24,1,57,42,6,28,13,11,19,55,4,1,21
2016,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,3,15,23,1,58,43,5,28,13,11,18,55,4,1,22
2016,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,3,15,24,1,57,43,5,27,14,11,18,53,4,1,24
2016,IOWA,19,"  ","   ","WEEK #40",SOYBEANS,3,15,25,1,56," "," "," "," "," ",18,53,4,1,24
2016,IOWA,19,"  ","   ","WEEK #41",SOYBEANS,3,15,25,1,56," "," "," "," "," "," "," "," "," "," "
2016,MINNESOTA,27,"  ","   ","WEEK #22",SOYBEANS,2,24,13,0,61," "," "," "," "," ",25,67,2,0,6
2016,MINNESOTA,27,"  ","   ","WEEK #23",SOYBEANS,2,21,15,0,62,63,0,25,9,3,24,66,2,0,8
2016,MINNESOTA,27,"  ","   ","WEEK #24",SOYBEANS,3,21,15,0,61,59,1,26,10,4,22,65,2,0,11
2016,MINNESOTA,27,"  ","   ","WEEK #25",SOYBEANS,3,22,16,0,59,58,1,27,9,5,21,66,2,0,11
2016,MINNESOTA,27,"  ","   ","WEEK #26",SOYBEANS,3,22,16,1,58,58,1,26,10,5,20,65,2,0,13
2016,MINNESOTA,27,"  ","   ","WEEK #27",SOYBEANS,4,20,17,1,58,56,1,27,11,5,20,64,2,0,14
2016,MINNESOTA,27,"  ","   ","WEEK #28",SOYBEANS,3,18,17,1,61,55,2,26,11,6,19,62,2,0,17
2016,MINNESOTA,27,"  ","   ","WEEK #29",SOYBEANS,3,18,18,1,60,54,2,26,12,6,18,62,2,0,18
2016,MINNESOTA,27,"  ","   ","WEEK #30",SOYBEANS,3,16,19,1,61,54,2,25,13,6,17,62,2,0,19
2016,MINNESOTA,27,"  ","   ","WEEK #31",SOYBEANS,3,16,20,1,60,54,2,25,13,6,16,61,1,0,22
2016,MINNESOTA,27,"  ","   ","WEEK #32",SOYBEANS,3,17,21,1,58,53,2,25,14,6,17,56,2,1,24
2016,MINNESOTA,27,"  ","   ","WEEK #33",SOYBEANS,3,16,23,1,57,53,2,26,13,6,17,55,2,1,25
2016,MINNESOTA,27,"  ","   ","WEEK #34",SOYBEANS,3,16,23,1,57,51,2,27,13,7,18,53,2,1,26
2016,MINNESOTA,27,"  ","   ","WEEK #35",SOYBEANS,4,16,23,1,56,50,2,28,13,7,18,53,2,1,26
2016,MINNESOTA,27,"  ","   ","WEEK #36",SOYBEANS,4,16,22,1,57,49,2,28,13,8,19,51,3,1,26
2016,MINNESOTA,27,"  ","   ","WEEK #37",SOYBEANS,4,16,24,1,55,49,3,28,12,8,18,52,3,1,26
2016,MINNESOTA,27,"  ","   ","WEEK #38",SOYBEANS,3,16,25,2,54,48,3,28,12,9,17,53,3,1,26
2016,MINNESOTA,27,"  ","   ","WEEK #39",SOYBEANS,3,13,28,2,54,48,3,28,13,8,15,54,2,1,28
2016,MINNESOTA,27,"  ","   ","WEEK #40",SOYBEANS,3,12,30,2,53," "," "," "," "," ",15,54,2,1,28
2016,MINNESOTA,27,"  ","   ","WEEK #41",SOYBEANS,3,12,30,2,53," "," "," "," "," "," "," "," "," "," "
2017,ILLINOIS,17,"  ","   ","WEEK #23",SOYBEANS,9,23,9,2,57,54,2,27,12,5,21,62,3,1,13
2017,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS,7,24,11,2,56,49,3,28,13,7,20,61,4,1,14
2017,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS,6,22,11,2,59,48,4,28,12,8,22,57,5,2,14
2017,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,6,22,11,2,59,48,5,26,11,10,22,56,5,2,15
2017,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,8,24,10,2,56,46,6,27,11,10,19,58,5,2,16
2017,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,8,23,11,2,56,45,7,26,12,10,18,59,4,2,17
2017,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,10,27,13,4,46,44,8,25,12,11,17,58,4,2,19
2017,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,9,22,14,3,52,43,8,24,14,11,17,56,4,2,21
2017,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,8,24,11,4,53,44,8,24,14,10,16,58,3,2,21
2017,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,8,26,11,3,52,44,7,25,14,10,16,59,3,1,21
2017,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,9,28,8,3,52,44,7,26,12,11,17,58,3,1,21
2017,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,10,29,7,4,50,43,6,28,13,10,16,56,4,2,22
2017,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,8,29,9,5,49,43,6,28,12,11,15,58,4,2,21
2017,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,8,30,8,5,49,43,6,27,13,11,15,58,4,2,21
2017,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,10,32,7,5,46,44,6,26,13,11,15,59,3,2,21
2017,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,10,29,8,5,48," "," "," "," "," ",15,57,3,2,23
2017,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,9,27,12,5,47," "," "," "," "," ",15,56,3,2,24
2017,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,8,24,13,5,50," "," "," "," "," ",14,58,3,1,24
2017,ILLINOIS,17,"  ","   ","WEEK #41",SOYBEANS,10,23,19,7,41," "," "," "," "," ",14,58,3,1,24
2017,IOWA,19,"  ","   ","WEEK #22",SOYBEANS,3,23,11,1,62," "," "," "," "," ",18,69,2,0,11
2017,IOWA,19,"  ","   ","WEEK #23",SOYBEANS,3,23,9,1,64,57,2,23,13,5,17,67,2,0,14
2017,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,3,22,10,1,64,57,1,23,14,5,17,66,3,0,14
2017,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,4,21,11,1,63,55,2,23,14,6,18,63,4,1,14
2017,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,5,22,11,1,61,54,2,25,13,6,18,63,4,1,14
2017,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,7,24,10,2,57,51,2,26,14,7,18,61,4,1,16
2017,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,8,27,9,2,54,49,3,26,14,8,16,62,3,1,18
2017,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,8,28,9,2,53,47,4,26,14,9,15,60,3,1,21
2017,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,9,28,9,3,51,48,4,25,14,9,14,61,2,1,22
2017,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,9,29,9,3,50,47,4,25,15,9,14,58,3,1,24
2017,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,11,29,7,4,49,46,5,25,15,9,13,59,3,1,24
2017,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,10,28,9,4,49,45,5,25,15,10,14,58,3,1,24
2017,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,9,28,9,3,51,44,5,26,15,10,14,58,3,1,24
2017,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,10,26,10,3,51,44,5,26,14,11,14,58,3,1,24
2017,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,10,26,9,3,52,44,5,26,14,11,14,58,3,1,24
2017,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,11,27,8,4,50,44,5,26,15,10,15,57,3,1,24
2017,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,10,27,9,3,51,45,5,25,15,10,15,58,3,1,23
2017,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,9,27,9,3,52,45,5,25,15,10,15,57,3,1,24
2017,IOWA,19,"  ","   ","WEEK #40",SOYBEANS,9,26,11,3,51," "," "," "," "," ",15,56,3,1,25
2017,IOWA,19,"  ","   ","WEEK #41",SOYBEANS,9,25,11,3,52," "," "," "," "," ",15,56,3,1,25
2017,IOWA,19,"  ","   ","WEEK #42",SOYBEANS,8,25,10,3,54," "," "," "," "," "," "," "," "," "," "
2017,MINNESOTA,27,"  ","   ","WEEK #22",SOYBEANS,1,25,11,0,63," "," "," "," "," ",24,61,2,0,13
2017,MINNESOTA,27,"  ","   ","WEEK #23",SOYBEANS,1,21,11,0,67,62,0,25,10,3,21,62,2,0,15
2017,MINNESOTA,27,"  ","   ","WEEK #24",SOYBEANS,2,20,13,1,64,58,1,26,11,4,21,61,3,0,15
2017,MINNESOTA,27,"  ","   ","WEEK #25",SOYBEANS,4,20,14,0,62,59,1,26,10,4,22,59,3,0,16
2017,MINNESOTA,27,"  ","   ","WEEK #26",SOYBEANS,5,23,13,0,59,60,1,25,10,4,22,58,3,1,16
2017,MINNESOTA,27,"  ","   ","WEEK #27",SOYBEANS,5,22,13,0,60,57,1,25,12,5,20,58,4,1,17
2017,MINNESOTA,27,"  ","   ","WEEK #28",SOYBEANS,5,22,13,1,59,58,1,24,12,5,18,61,3,1,17
2017,MINNESOTA,27,"  ","   ","WEEK #29",SOYBEANS,5,22,12,1,60,56,1,25,13,5,18,60,3,1,18
2017,MINNESOTA,27,"  ","   ","WEEK #30",SOYBEANS,5,21,14,1,59,55,2,24,13,6,16,61,3,1,19
2017,MINNESOTA,27,"  ","   ","WEEK #31",SOYBEANS,4,21,13,1,61,56,2,23,14,5,16,60,3,1,20
2017,MINNESOTA,27,"  ","   ","WEEK #32",SOYBEANS,5,20,14,1,60,53,2,24,15,6,17,58,3,1,21
2017,MINNESOTA,27,"  ","   ","WEEK #33",SOYBEANS,5,20,14,1,60,52,2,25,15,6,16,57,3,1,23
2017,MINNESOTA,27,"  ","   ","WEEK #34",SOYBEANS,5,22,14,1,58,52,2,25,15,6,16,57,3,1,23
2017,MINNESOTA,27,"  ","   ","WEEK #35",SOYBEANS,5,21,13,1,60,52,2,25,15,6,16,56,4,1,23
2017,MINNESOTA,27,"  ","   ","WEEK #36",SOYBEANS,6,21,13,1,59,51,2,25,15,7,16,57,4,1,22
2017,MINNESOTA,27,"  ","   ","WEEK #37",SOYBEANS,6,21,13,1,59,52,2,25,15,6,16,55,4,1,24
2017,MINNESOTA,27,"  ","   ","WEEK #38",SOYBEANS,6,22,12,1,59,50,2,25,16,7,16,54,3,2,25
2017,MINNESOTA,27,"  ","   ","WEEK #39",SOYBEANS,6,22,12,1,59,51,2,24,17,6,13,54,3,2,28
2017,MINNESOTA,27,"  ","   ","WEEK #40",SOYBEANS,6,24,11,1,58," "," "," "," "," ",12,53,3,2,30
2017,MINNESOTA,27,"  ","   ","WEEK #41",SOYBEANS,7,22,12,1,58," "," "," "," "," ",12,53,3,2,30
2018,ILLINOIS,17,"  ","   ","WEEK #21",SOYBEANS,2,18,25,0,55," "," "," "," "," "," "," "," "," "," "
2018,ILLINOIS,17,"  ","   ","WEEK #22",SOYBEANS,3,18,19,1,59," "," "," "," "," "," "," "," "," "," "
2018,ILLINOIS,17,"  ","   ","WEEK #23",SOYBEANS,2,15,21,0,62,56,2,24,13,5,23,57,9,2,9
2018,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS,3,19,23,1,54,55,2,24,14,5,24,56,7,2,11
2018,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS,3,18,22,1,56,55,2,24,13,6,22,59,6,2,11
2018,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,3,17,25,2,53,56,2,23,13,6,22,59,6,2,11
2018,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,5,20,25,3,47,54,3,23,13,7,24,56,8,2,10
2018,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,4,20,25,3,48,53,3,23,14,7,23,56,8,2,11
2018,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,4,16,27,2,51,52,3,23,15,7,27,46,10,4,13
2018,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,4,18,25,3,50,52,3,22,16,7,22,52,9,3,14
2018,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,3,20,25,2,50,53,3,22,16,6,24,53,8,4,11
2018,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,4,19,27,3,47,51,3,23,16,7,26,52,8,3,11
2018,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,3,20,26,3,48,52,2,24,14,8,28,52,9,3,8
2018,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,3,21,27,1,48,49,3,26,14,8,29,50,10,4,7
2018,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,3,19,28,2,48,50,3,25,14,8,29,49,8,5,9
2018,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,4,16,28,1,51,50,3,25,14,8,30,49,8,5,8
2018,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,4,17,30,2,47,49,3,26,14,8,32,46,10,5,7
2018,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,4,14,31,3,48," "," "," "," "," ",29,48,10,5,8
2018,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,4,13,26,3,54," "," "," "," "," ",27,47,9,5,12
2018,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,3,14,33,3,47,52,3,22,17,6,24,50,8,5,13
2018,ILLINOIS,17,"  ","   ","WEEK #41",SOYBEANS,3,14,33,3,47," "," "," "," "," ",23,41,10,7,19
2018,ILLINOIS,17,"  ","   ","WEEK #42",SOYBEANS,3,14,33,2,48," "," "," "," "," "," "," "," "," "," "
2018,IOWA,19,"  ","   ","WEEK #22",SOYBEANS,1,19,17,0,63," "," "," "," "," ",23,62,3,1,11
2018,IOWA,19,"  ","   ","WEEK #23",SOYBEANS,2,20,17,0,61,60,1,22,13,4,23,64,3,1,9
2018,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,2,17,21,1,59,60,1,22,13,4,22,64,3,1,10
2018,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,3,17,20,1,59,58,1,22,14,5,21,63,4,1,11
2018,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,4,18,21,2,55,58,1,22,14,5,22,61,5,1,11
2018,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,4,18,20,2,56,56,1,22,15,6,24,57,7,2,10
2018,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,5,18,21,2,54,55,2,23,15,5,27,54,8,2,9
2018,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,4,18,20,2,56,53,2,23,16,6,28,53,8,2,9
2018,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,4,18,21,1,56,53,2,23,16,6,28,51,9,3,9
2018,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,5,19,19,2,55,52,2,23,17,6,29,50,9,3,9
2018,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,5,21,18,2,54,51,3,23,16,7,29,49,11,4,7
2018,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,5,23,16,2,54,50,3,23,17,7,28,49,10,4,9
2018,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,6,22,19,2,51,50,3,24,16,7,28,51,9,3,9
2018,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,6,20,19,2,53,50,3,23,16,8,26,51,10,3,10
2018,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,5,21,19,2,53,49,3,24,16,8,26,52,10,3,9
2018,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,5,21,19,2,53,49,3,24,16,8,27,50,11,4,8
2018,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,5,21,21,2,51,50,3,23,16,8,27,51,10,3,9
2018,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,5,19,21,2,53,49,3,23,17,8,27,52,9,3,9
2018,IOWA,19,"  ","   ","WEEK #40",SOYBEANS,6,21,17,3,53,50,3,23,17,7,26,51,9,3,11
2018,IOWA,19,"  ","   ","WEEK #41",SOYBEANS,7,24,15,4,50," "," "," "," "," ",25,52,9,3,11
2018,IOWA,19,"  ","   ","WEEK #42",SOYBEANS,7,24,14,4,51," "," "," "," "," ",25,54,8,3,10
2018,IOWA,19,"  ","   ","WEEK #43",SOYBEANS,8,24,13,3,52," "," "," "," "," "," "," "," "," "," "
2018,MINNESOTA,27,"  ","   ","WEEK #22",SOYBEANS,1,11,25,0,63," "," "," "," "," ",25,63,1,0,11
2018,MINNESOTA,27,"  ","   ","WEEK #23",SOYBEANS,1,13,23,0,63,62,0,25,10,3,21,67,1,0,11
2018,MINNESOTA,27,"  ","   ","WEEK #24",SOYBEANS,1,16,24,0,59,58,1,26,11,4,20,64,2,1,13
2018,MINNESOTA,27,"  ","   ","WEEK #25",SOYBEANS,2,19,20,0,59,58,1,25,11,5,20,62,4,0,14
2018,MINNESOTA,27,"  ","   ","WEEK #26",SOYBEANS,3,20,20,0,57,59,1,25,11,4,23,59,5,0,13
2018,MINNESOTA,27,"  ","   ","WEEK #27",SOYBEANS,4,20,20,1,55,57,1,24,13,5,22,60,5,0,13
2018,MINNESOTA,27,"  ","   ","WEEK #28",SOYBEANS,5,19,21,1,54,59,1,23,13,4,22,59,5,1,13
2018,MINNESOTA,27,"  ","   ","WEEK #29",SOYBEANS,4,19,22,1,54,58,1,23,14,4,22,60,5,1,12
